"X.1","X","Platform","AlbumNo","Album","Song","Streams"
14178,"Drake","Genius",9,"Scorpion","Track9",623357
14179,"Drake","Genius",9,"Scorpion","Track10",608714
14180,"Drake","Genius",9,"Scorpion","Track11",657029
14181,"Drake","Genius",9,"Scorpion","Track12",508494
14182,"Drake","Genius",9,"Scorpion","Track13",448529
14183,"Drake","Genius",9,"Scorpion","Track14",563508
14184,"Drake","Genius",9,"Scorpion","Track15",992599
14185,"Drake","Genius",9,"Scorpion","Track16",2909293
14186,"Drake","Genius",9,"Scorpion","Track17",621144
14187,"Drake","Genius",9,"Scorpion","Track18",366484
14188,"Drake","Genius",9,"Scorpion","Track19",694329
14189,"Drake","Genius",9,"Scorpion","Track20",577004
14190,"Drake","Genius",9,"Scorpion","Track21",7340572
14191,"Drake","Genius",9,"Scorpion","Track22",949383
14192,"Drake","Genius",9,"Scorpion","Track23",413234
14193,"Drake","Genius",9,"Scorpion","Track24",410076
14194,"Drake","Genius",9,"Scorpion","Track25",619542
14195,"Drake","YouTube",9,"Scorpion","Track1",3992462
14196,"Drake","YouTube",9,"Scorpion","Track2",97452131
14197,"Drake","YouTube",9,"Scorpion","Track3",4038774
14198,"Drake","YouTube",9,"Scorpion","Track4",6615647
14199,"Drake","YouTube",9,"Scorpion","Track5",1357357303
14200,"Drake","YouTube",9,"Scorpion","Track6",108037412
14201,"Drake","YouTube",9,"Scorpion","Track7",1968358
14202,"Drake","YouTube",9,"Scorpion","Track8",81893503
14203,"Drake","YouTube",9,"Scorpion","Track9",4352820
14204,"Drake","YouTube",9,"Scorpion","Track10",2584428
14205,"Drake","YouTube",9,"Scorpion","Track11",1776083
14206,"Drake","YouTube",9,"Scorpion","Track12",1913624
14207,"Drake","YouTube",9,"Scorpion","Track13",2059002
14208,"Drake","YouTube",9,"Scorpion","Track14",1298487
14209,"Drake","YouTube",9,"Scorpion","Track15",11233108
14210,"Drake","YouTube",9,"Scorpion","Track16",381502638
14211,"Drake","YouTube",9,"Scorpion","Track17",5166732
14212,"Drake","YouTube",9,"Scorpion","Track18",2186238
14213,"Drake","YouTube",9,"Scorpion","Track19",2586429
14214,"Drake","YouTube",9,"Scorpion","Track20",3159354
14215,"Drake","YouTube",9,"Scorpion","Track21",273105727
14216,"Drake","YouTube",9,"Scorpion","Track22",5596897
14217,"Drake","YouTube",9,"Scorpion","Track23",3729453
14218,"Drake","YouTube",9,"Scorpion","Track24",1158682
14219,"Drake","YouTube",9,"Scorpion","Track25",1136247
14220,"Drake","Deezer",10,"Care_Package","Track1",4.47
14221,"Drake","Deezer",10,"Care_Package","Track2",5.55
14222,"Drake","Deezer",10,"Care_Package","Track3",5.41
14223,"Drake","Deezer",10,"Care_Package","Track4",6.58
14224,"Drake","Deezer",10,"Care_Package","Track5",4.22
14225,"Drake","Deezer",10,"Care_Package","Track6",4.71
14226,"Drake","Deezer",10,"Care_Package","Track7",4.16
14227,"Drake","Deezer",10,"Care_Package","Track8",4.54
14228,"Drake","Deezer",10,"Care_Package","Track9",3.96
14229,"Drake","Deezer",10,"Care_Package","Track10",3.4
14230,"Drake","Deezer",10,"Care_Package","Track11",3.63
14231,"Drake","Deezer",10,"Care_Package","Track12",3.81
14232,"Drake","Deezer",10,"Care_Package","Track13",3.81
14233,"Drake","Deezer",10,"Care_Package","Track14",3.18
14234,"Drake","Deezer",10,"Care_Package","Track15",5.23
14235,"Drake","Deezer",10,"Care_Package","Track16",4.04
14236,"Drake","Deezer",10,"Care_Package","Track17",7.66
14237,"Drake","Spotify",10,"Care_Package","Track1",22996010
14238,"Drake","Spotify",10,"Care_Package","Track2",61987472
14239,"Drake","Spotify",10,"Care_Package","Track3",39104904
14240,"Drake","Spotify",10,"Care_Package","Track4",58740936
14241,"Drake","Spotify",10,"Care_Package","Track5",17420881
14242,"Drake","Spotify",10,"Care_Package","Track6",14616417
14243,"Drake","Spotify",10,"Care_Package","Track7",21807072
14244,"Drake","Spotify",10,"Care_Package","Track8",21153881
14245,"Drake","Spotify",10,"Care_Package","Track9",15305814
14246,"Drake","Spotify",10,"Care_Package","Track10",10627531
14247,"Drake","Spotify",10,"Care_Package","Track11",12649571
14248,"Drake","Spotify",10,"Care_Package","Track12",15557406
14249,"Drake","Spotify",10,"Care_Package","Track13",11010484
14250,"Drake","Spotify",10,"Care_Package","Track14",7468447
14251,"Drake","Spotify",10,"Care_Package","Track15",29554464
14252,"Drake","Spotify",10,"Care_Package","Track16",15697025
14253,"Drake","Spotify",10,"Care_Package","Track17",30805408
14254,"Drake","Last.fm",10,"Care_Package","Track1",417329
14255,"Drake","Last.fm",10,"Care_Package","Track2",709068
14256,"Drake","Last.fm",10,"Care_Package","Track3",404476
14257,"Drake","Last.fm",10,"Care_Package","Track4",648552
14258,"Drake","Last.fm",10,"Care_Package","Track5",251896
14259,"Drake","Last.fm",10,"Care_Package","Track6",219689
14260,"Drake","Last.fm",10,"Care_Package","Track7",300696
14261,"Drake","Last.fm",10,"Care_Package","Track8",354877
14262,"Drake","Last.fm",10,"Care_Package","Track9",146951
14263,"Drake","Last.fm",10,"Care_Package","Track10",120721
14264,"Drake","Last.fm",10,"Care_Package","Track11",134994
14265,"Drake","Last.fm",10,"Care_Package","Track12",316146
14266,"Drake","Last.fm",10,"Care_Package","Track13",123606
14267,"Drake","Last.fm",10,"Care_Package","Track14",109741
14268,"Drake","Last.fm",10,"Care_Package","Track15",197446
14269,"Drake","Last.fm",10,"Care_Package","Track16",236471
14270,"Drake","Last.fm",10,"Care_Package","Track17",231644
14271,"Drake","Genius",10,"Care_Package","Track1",569702
14272,"Drake","Genius",10,"Care_Package","Track2",1686303
14273,"Drake","Genius",10,"Care_Package","Track3",2161868
14274,"Drake","Genius",10,"Care_Package","Track4",1019566
14275,"Drake","Genius",10,"Care_Package","Track5",1296451
14276,"Drake","Genius",10,"Care_Package","Track6",1000642
14277,"Drake","Genius",10,"Care_Package","Track7",912402
14278,"Drake","Genius",10,"Care_Package","Track8",1472269
14279,"Drake","Genius",10,"Care_Package","Track9",223593
14280,"Drake","Genius",10,"Care_Package","Track10",492379
14281,"Drake","Genius",10,"Care_Package","Track11",531451
14282,"Drake","Genius",10,"Care_Package","Track12",720157
14283,"Drake","Genius",10,"Care_Package","Track13",356631
14284,"Drake","Genius",10,"Care_Package","Track14",405694
14285,"Drake","Genius",10,"Care_Package","Track15",2250051
14286,"Drake","Genius",10,"Care_Package","Track16",463701
14287,"Drake","Genius",10,"Care_Package","Track17",623131
14288,"Drake","YouTube",10,"Care_Package","Track1",6023784
14289,"Drake","YouTube",10,"Care_Package","Track2",21580846
14290,"Drake","YouTube",10,"Care_Package","Track3",5126164
14291,"Drake","YouTube",10,"Care_Package","Track4",34811217
14292,"Drake","YouTube",10,"Care_Package","Track5",12126972
14293,"Drake","YouTube",10,"Care_Package","Track6",1678462
14294,"Drake","YouTube",10,"Care_Package","Track7",1710372
14295,"Drake","YouTube",10,"Care_Package","Track8",29846674
14296,"Drake","YouTube",10,"Care_Package","Track9",2008242
14297,"Drake","YouTube",10,"Care_Package","Track10",8167929
14298,"Drake","YouTube",10,"Care_Package","Track11",1962536
14299,"Drake","YouTube",10,"Care_Package","Track12",2356826
14300,"Drake","YouTube",10,"Care_Package","Track13",27101206
14301,"Drake","YouTube",10,"Care_Package","Track14",1026907
14302,"Drake","YouTube",10,"Care_Package","Track15",2133301
14303,"Drake","YouTube",10,"Care_Package","Track16",4614400
14304,"Drake","YouTube",10,"Care_Package","Track17",3615533
14305,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track1",5.03
14306,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track2",5.25
14307,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track3",8.23
14308,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track4",6.36
14309,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track5",6.66
14310,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track6",6.06
14311,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track7",6.3
14312,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track8",5.6
14313,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track9",6.09
14314,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track10",6.36
14315,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track11",4.56
14316,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track12",5.14
14317,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track13",6.11
14318,"Drake","Deezer",11,"Dark_Lane_Demo_Tapes","Track14",6.95
14319,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track1",30637815
14320,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track2",35419848
14321,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track3",340825009
14322,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track4",50935981
14323,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track5",807306155
14324,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track6",56852588
14325,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track7",92524899
14326,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track8",37749861
14327,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track9",56223381
14328,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track10",106019580
14329,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track11",25095827
14330,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track12",39636000
14331,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track13",56831272
14332,"Drake","Spotify",11,"Dark_Lane_Demo_Tapes","Track14",50213737
14333,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track1",401116
14334,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track2",422089
14335,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track3",2065434
14336,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track4",519531
14337,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track5",2355707
14338,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track6",493473
14339,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track7",1012896
14340,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track8",470676
14341,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track9",676116
14342,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track10",1259847
14343,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track11",289284
14344,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track12",473206
14345,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track13",NA
14346,"Drake","Last.fm",11,"Dark_Lane_Demo_Tapes","Track14",628236
14347,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track1",232336
14348,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track2",621718
14349,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track3",1471080
14350,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track4",336164
14351,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track5",1374715
14352,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track6",598687
14353,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track7",453731
14354,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track8",223546
14355,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track9",288420
14356,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track10",665463
14357,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track11",369721
14358,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track12",261886
14359,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track13",297454
14360,"Drake","Genius",11,"Dark_Lane_Demo_Tapes","Track14",1331724
14361,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track1",5995024
14362,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track2",3893188
14363,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track3",58616872
14364,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track4",11694674
14365,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track5",313546310
14366,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track6",16290162
14367,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track7",15977240
14368,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track8",4801600
14369,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track9",11433281
14370,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track10",18381851
14371,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track11",4212277
14372,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track12",9500543
14373,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track13",10086115
14374,"Drake","YouTube",11,"Dark_Lane_Demo_Tapes","Track14",58943196
14375,"Ed Sheeran","Deezer",1,"You_Need_Me","Track1",3.16
14376,"Ed Sheeran","Deezer",1,"You_Need_Me","Track2",2.66
14377,"Ed Sheeran","Deezer",1,"You_Need_Me","Track3",2.6
14378,"Ed Sheeran","Deezer",1,"You_Need_Me","Track4",2.14
14379,"Ed Sheeran","Deezer",1,"You_Need_Me","Track5",1.94
14380,"Ed Sheeran","Spotify",1,"You_Need_Me","Track1",21239480
14381,"Ed Sheeran","Spotify",1,"You_Need_Me","Track2",26704810
14382,"Ed Sheeran","Spotify",1,"You_Need_Me","Track3",20829610
14383,"Ed Sheeran","Spotify",1,"You_Need_Me","Track4",13681456
14384,"Ed Sheeran","Spotify",1,"You_Need_Me","Track5",18506832
14385,"Ed Sheeran","Last.fm",1,"You_Need_Me","Track1",1971742
14386,"Ed Sheeran","Last.fm",1,"You_Need_Me","Track2",142278
14387,"Ed Sheeran","Last.fm",1,"You_Need_Me","Track3",166928
14388,"Ed Sheeran","Last.fm",1,"You_Need_Me","Track4",1126012
14389,"Ed Sheeran","Last.fm",1,"You_Need_Me","Track5",545093
14390,"Ed Sheeran","Genius",1,"You_Need_Me","Track1",334428
14391,"Ed Sheeran","Genius",1,"You_Need_Me","Track2",15943
14392,"Ed Sheeran","Genius",1,"You_Need_Me","Track3",21366
14393,"Ed Sheeran","Genius",1,"You_Need_Me","Track4",NA
14394,"Ed Sheeran","Genius",1,"You_Need_Me","Track5",58577
14395,"Ed Sheeran","YouTube",1,"You_Need_Me","Track1",231703
14396,"Ed Sheeran","YouTube",1,"You_Need_Me","Track2",1108428
14397,"Ed Sheeran","YouTube",1,"You_Need_Me","Track3",668694
14398,"Ed Sheeran","YouTube",1,"You_Need_Me","Track4",132297
14399,"Ed Sheeran","YouTube",1,"You_Need_Me","Track5",222196
14400,"Ed Sheeran","Deezer",2,"Loose_Change","Track1",5.72
14401,"Ed Sheeran","Deezer",2,"Loose_Change","Track2",3.11
14402,"Ed Sheeran","Deezer",2,"Loose_Change","Track3",3.16
14403,"Ed Sheeran","Deezer",2,"Loose_Change","Track4",3.1
14404,"Ed Sheeran","Deezer",2,"Loose_Change","Track5",3.07
14405,"Ed Sheeran","Deezer",2,"Loose_Change","Track6",3.69
14406,"Ed Sheeran","Deezer",2,"Loose_Change","Track7",2.54
14407,"Ed Sheeran","Deezer",2,"Loose_Change","Track8",2.25
14408,"Ed Sheeran","Spotify",2,"Loose_Change","Track1",32118941
14409,"Ed Sheeran","Spotify",2,"Loose_Change","Track2",28099214
14410,"Ed Sheeran","Spotify",2,"Loose_Change","Track3",72938522
14411,"Ed Sheeran","Spotify",2,"Loose_Change","Track4",23843752
14412,"Ed Sheeran","Spotify",2,"Loose_Change","Track5",27907652
14413,"Ed Sheeran","Spotify",2,"Loose_Change","Track6",41778245
14414,"Ed Sheeran","Spotify",2,"Loose_Change","Track7",13192045
14415,"Ed Sheeran","Spotify",2,"Loose_Change","Track8",11420064
14416,"Ed Sheeran","Last.fm",2,"Loose_Change","Track1",439820
14417,"Ed Sheeran","Last.fm",2,"Loose_Change","Track2",241529
14418,"Ed Sheeran","Last.fm",2,"Loose_Change","Track3",569861
14419,"Ed Sheeran","Last.fm",2,"Loose_Change","Track4",223836
14420,"Ed Sheeran","Last.fm",2,"Loose_Change","Track5",270112
14421,"Ed Sheeran","Last.fm",2,"Loose_Change","Track6",333375
14422,"Ed Sheeran","Last.fm",2,"Loose_Change","Track7",9791
14423,"Ed Sheeran","Last.fm",2,"Loose_Change","Track8",55658
14424,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track1",16516
14425,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track2",26452
14426,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track3",55050
14427,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track4",15472
14428,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track5",24059
14429,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track6",20804
14430,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track7",NA
14431,"Ed Sheeran","Genius",2,"Loose_Change_-_EP","Track8",NA
14432,"Ed Sheeran","YouTube",2,"Loose_Change","Track1",588293
14433,"Ed Sheeran","YouTube",2,"Loose_Change","Track2",550803
14434,"Ed Sheeran","YouTube",2,"Loose_Change","Track3",1029583
14435,"Ed Sheeran","YouTube",2,"Loose_Change","Track4",416812
14436,"Ed Sheeran","YouTube",2,"Loose_Change","Track5",456618
14437,"Ed Sheeran","YouTube",2,"Loose_Change","Track6",637992
14438,"Ed Sheeran","YouTube",2,"Loose_Change","Track7",192383
14439,"Ed Sheeran","YouTube",2,"Loose_Change","Track8",54159
14440,"Ed Sheeran","Deezer",3,"Songs_I_Wrote_With_Amy","Track1",3.65
14441,"Ed Sheeran","Deezer",3,"Songs_I_Wrote_With_Amy","Track2",3.21
14442,"Ed Sheeran","Deezer",3,"Songs_I_Wrote_With_Amy","Track3",3.36
14443,"Ed Sheeran","Deezer",3,"Songs_I_Wrote_With_Amy","Track4",4.51
14444,"Ed Sheeran","Deezer",3,"Songs_I_Wrote_With_Amy","Track5",3.81
14445,"Ed Sheeran","Spotify",3,"Songs_I_Wrote_With_Amy","Track1",23560857
14446,"Ed Sheeran","Spotify",3,"Songs_I_Wrote_With_Amy","Track2",18690042
14447,"Ed Sheeran","Spotify",3,"Songs_I_Wrote_With_Amy","Track3",15639697
14448,"Ed Sheeran","Spotify",3,"Songs_I_Wrote_With_Amy","Track4",42768239
14449,"Ed Sheeran","Spotify",3,"Songs_I_Wrote_With_Amy","Track5",35529089
14450,"Ed Sheeran","Last.fm",3,"Songs_I_Wrote_With_Amy","Track1",227609
14451,"Ed Sheeran","Last.fm",3,"Songs_I_Wrote_With_Amy","Track2",155317
14452,"Ed Sheeran","Last.fm",3,"Songs_I_Wrote_With_Amy","Track3",148537
14453,"Ed Sheeran","Last.fm",3,"Songs_I_Wrote_With_Amy","Track4",386418
14454,"Ed Sheeran","Last.fm",3,"Songs_I_Wrote_With_Amy","Track5",210295
14455,"Ed Sheeran","Genius",3,"Songs_I_Wrote_With_Amy_-_EP","Track1",14606
14456,"Ed Sheeran","Genius",3,"Songs_I_Wrote_With_Amy_-_EP","Track2",6296
14457,"Ed Sheeran","Genius",3,"Songs_I_Wrote_With_Amy_-_EP","Track3",8677
14458,"Ed Sheeran","Genius",3,"Songs_I_Wrote_With_Amy_-_EP","Track4",45971
14459,"Ed Sheeran","Genius",3,"Songs_I_Wrote_With_Amy_-_EP","Track5",29302
14460,"Ed Sheeran","YouTube",3,"Songs_I_Wrote_with_Amy","Track1",835454
14461,"Ed Sheeran","YouTube",3,"Songs_I_Wrote_with_Amy","Track2",383283
14462,"Ed Sheeran","YouTube",3,"Songs_I_Wrote_with_Amy","Track3",523243
14463,"Ed Sheeran","YouTube",3,"Songs_I_Wrote_with_Amy","Track4",2434216
14464,"Ed Sheeran","YouTube",3,"Songs_I_Wrote_with_Amy","Track5",1489557
14465,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track1",3.2
14466,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track2",3.69
14467,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track3",3.15
14468,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track4",2.77
14469,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track5",3.68
14470,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track6",2.63
14471,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track7",2.92
14472,"Ed Sheeran","Deezer",4,"No.5_Collaborations_Project","Track8",2.39
14473,"Ed Sheeran","Spotify",4,"No.5_Collaborations_Project","Track1",12361733
14474,"Ed Sheeran","Spotify",4,"No.5_Collaborations_Project","Track2",10670369
14475,"Ed Sheeran","Spotify",4,"No.5_Collaborations_Project","Track3",10601629
